"","ID","Post_URL","Img_URL","Likes","Owner","Text","Date"
"1081","BG68k4yps2q","http://instagram.com/p/BG68k4yps2q","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13385792_1627577954236775_159271841_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=c-8YBbH1FgsAX_fIoUZ&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8JP1fl22FrwYVNL0QV8Fm-weRGoAsqX72gsxH1imBffw&oe=62A73F0D&_nc_sid=4efc9f","28","40147482","Tu vida puede cambiar, es cuestión de intentarlo. #TecCampusGDL","2016-06-21 10:09:53"
"1082","BGw7bZRJszR","http://instagram.com/p/BGw7bZRJszR","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13413331_241435069571275_432516161_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=DI2r_IXCAzIAX-OryqK&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-bZfSY-WVJHIQM3iFsE3-E5T-Xv7vQGst7lGv1bx5ucg&oe=62A1FCE5&_nc_sid=4efc9f","47","40147482","¡We are cooking! #FoodForACause #TecCampusGDL #Cooking #Fruit #Nature #SchoolLife","2016-06-17 12:47:27"
"1083","BGw4l05Js7p","http://instagram.com/p/BGw4l05Js7p","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13423086_1804412716447693_1503798731_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=CWeDpXeYhfoAX8l3TbZ&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_wVREAHC-s55DxdGSUBWQPvIUrh327LlRwS1iDBTuuAw&oe=62A6CB03&_nc_sid=4efc9f","98","40147482","¡A preparar!🍍🍊 #FoodForACause #Fruits #Cooking #Nature #TecCampusGDL #SchoolLife #Friday","2016-06-17 12:22:39"
"1084","BGw3YYLJs4q","http://instagram.com/p/BGw3YYLJs4q","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13408952_282677672082349_1226478804_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=On9iHBEjKFYAX-g9ooC&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT85zWhtCRPyoFn6q4B1LAd3seROxIukDBM4lFsuXgELzA&oe=62A76524&_nc_sid=4efc9f","46","40147482","""Food for a cause"", iniciativa que evita el desperdicio de alimentos. ¡Los esperamos en la cocina campus! 🍍🍴 #Cooking #FoodForACause #Nature #TecCampusGDL #SchoolLife #DifusiónCultural","2016-06-17 12:12:05"
"1085","BGubzv7Js3-","http://instagram.com/p/BGubzv7Js3-","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13398387_243933232654495_916739812_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=d036SibnzNoAX--Uzeg&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9Qv6EN39KVWy5S6ZdoOJLpBbzlHxZwocm40LRxAjmPCA&oe=62A6D5A3&_nc_sid=4efc9f","54","40147482","Al aire libre, con música y muy colorido, ¿cómo disfrutas tu verano? #TecCampusGDL","2016-06-16 13:32:40"
"1086","BGrbZeaJs_H","http://instagram.com/p/BGrbZeaJs_H","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13398699_1378735062142579_424536467_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=dIZW8W4-aY0AX8WxShP&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9bdHYG2bFcRLvtnL-6-hgqEaidFbpK3yQqEbKVtFTwSA&oe=62A609E5&_nc_sid=4efc9f","95","40147482","“No sigas el camino, ve por donde no haya vereda y deja huella”. -Salvador Alva. #TecCampusGDL","2016-06-15 09:31:22"
"1087","BGpy0xwqX5l","http://instagram.com/p/BGpy0xwqX5l","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13385685_250420062016195_992297778_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=E4TrhlDdmV4AX_ZXiwn&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8kdXvub2izJLjXIFuOWGrrcSHcllanNUvf5Eb3yMXsVw&oe=62A67977&_nc_sid=4efc9f","78","456662654","#Repost @teccampusgdl with @repostapp ・・・ De lo único que tienes que dudar es de los límites. #TecCampusGDL #keepTraining #keepRunning #RunFaster #vamosPorTodo","2016-06-14 18:17:35"
"1088","BGj0SruJs2k","http://instagram.com/p/BGj0SruJs2k","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13414243_1694206984175724_1146868380_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=fV6SuJDS088AX87AcIi&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT91xG4RzCBl7vlxY48HHJqNPuEd6XYPFxBAyl1VPbV5Xg&oe=62A640F8&_nc_sid=4efc9f","61","40147482","La vida se trata de dos cosas: Vivirla y disfrutarla. #TecCampusGDL","2016-06-12 10:34:58"
"1089","BGha1o7Js4b","http://instagram.com/p/BGha1o7Js4b","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13423480_481389692060250_583535083_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=lQD_XfOeGLgAX9bNv8c&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9sWC6OxqHR8txfOvza3W_Xqw7mh4xO6YPBS0-biLk-Rg&oe=62A600A2&_nc_sid=4efc9f","55","40147482","Recorrido por las fábricas de Tequila. #TecCampusGDL #Verano2016 #RecorridosTec","2016-06-11 12:14:04"
"1090","BGhSnFapswA","http://instagram.com/p/BGhSnFapswA","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13414412_1768881580001417_2083054566_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=JtJ36_nl50YAX_tdZk2&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8GbM6sZI7il-ZBPRIbnFl7_i7lKxHP-FXJNLRUXzOjxw&oe=62A6C00A&_nc_sid=4efc9f","57","40147482","¡Entre los campos de agave, disfrutamos del #Verano2016! #Tequila #Travel #TecCampusGDL","2016-06-11 11:02:10"
"1091","BGhP6KWps3U","http://instagram.com/p/BGhP6KWps3U","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13381102_1203590982985601_322399905_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=3NvUH6yTSe8AX9C3CeL&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_0oQcaJ1v-UqjM23WZKniJyoSN_MQtwQHhQrgQD69RHQ&oe=62A707FA&_nc_sid=4efc9f","62","40147482","¡Aprendiendo a la plantación de agave en los campos del municipio de #Tequila! #TecCampusGDL #RecorridosTec #Verano2016","2016-06-11 10:38:34"
"1092","BGhF7AhJs7E","http://instagram.com/p/BGhF7AhJs7E","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13381398_252396821797524_1978001740_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ZOVt3u6KCuAAX80PITC&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_lGFnvFQ5TyVFinVTsZUNBKbZwxsPkOTDFNmaupcH-Yw&oe=62A7D662&_nc_sid=4efc9f","44","40147482","De lo único que tienes que dudar es de los límites. #TecCampusGDL","2016-06-11 09:11:18"
"1093","BGg-963ps4z","http://instagram.com/p/BGg-963ps4z","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13397627_588266864674153_469629172_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=pTGMbBYqx1EAX_d3g20&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-_IkCDwdd3hjmu6-EJIbkLYIVQ58lSl8dfwbi5hIWfBQ&oe=62A71770&_nc_sid=4efc9f","55","40147482","¡Estamos listos para partir al municipio de Tequila! 🚌💨#Verano2016 #RecorridosTec #TecCampusGDL #Travel","2016-06-11 08:10:32"
"1094","BGfwAW2JsxC","http://instagram.com/p/BGfwAW2JsxC","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13402631_251804498525780_2066276214_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=pmALr7qKmy8AX93tdQd&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_N210X9qUAv75bUacJeyVCAlHPFAI7qCQdsO4yx-A_qQ&oe=62A76C8B&_nc_sid=4efc9f","141","40147482","En cada rincón del Tec, un panorama te inspira. ✨#TecCampusGDL #Sunset #Nature #Sky #SchoolLife #RinconesTec #Friday #PrepaTecGDL","2016-06-10 20:40:33"
"1095","BGfJZyops48","http://instagram.com/p/BGfJZyops48","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13298147_151629668576020_80675948_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=vH9bSyFqc70AX8O8-BR&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8ugvJhiXAFR-KD2BJchDO-thMvUkKoNLsssJ4c-qmhKg&oe=62A66EAA&_nc_sid=4efc9f","27","40147482","¿Conoces la nueva carrera de #negocios del Tec? Con #LAEt eliges las materias para explorar el mundo de los negocios, decides una trayectoria y te especializas hasta graduarte. #LAEtrayectorias #MiBusinessEs #TecCampusGDL","2016-06-10 15:03:14"
"1096","BGcMekWInsm","http://instagram.com/p/BGcMekWInsm","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13402552_356271914496638_2076038651_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=iseqG5zNpgkAX9dWl2K&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9vo3TJCaWYdiGiqBEXwkIc2sBmzzyflf0vsgslU-8I5A&oe=62A61CCA&_nc_sid=4efc9f","2","373777205","Tec at night #TecCampusGDL","2016-06-09 11:32:23"
"1097","BGZhmtDJs5b","http://instagram.com/p/BGZhmtDJs5b","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13320216_1727348200815721_617475430_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=iyNIA7r9TewAX-sm3QC&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-zNt6_6aCijogBcjn5BccZJoFqT82ifJ7kv18ZdEPmFA&oe=62A66325&_nc_sid=4efc9f","67","40147482","“Los robles más fuertes crecen con el viento en contra.” #FortalezaAzul #TecCampusGDL","2016-06-08 10:39:16"
"1098","BGXjh8GJsyT","http://instagram.com/p/BGXjh8GJsyT","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13298111_252907428412592_366012834_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=X70LdOUJ3YIAX9xk4b1&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9ypvvR3MPmncMOLR8p3Rw4i2PqJgChlWlixyhJh5Yn_A&oe=62A69997&_nc_sid=4efc9f","40","40147482","Ármala con la nueva carrera de #negocios del Tec. #LAEt la nueva carrera donde tú eliges las materias y te gradúas con un perfil único. #LAEtrayectorias #MiBusinessEs #TecCampusGDL","2016-06-07 16:17:37"
"1099","BGNUkgCJs4e","http://instagram.com/p/BGNUkgCJs4e","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13320245_201918570202484_1036787860_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Djyf_Kww4cYAX9GNThY&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8G5sMvPLO5dFsUEAtzlx87-F9coIhUlFH96IrSXX2b8A&oe=62A72B59&_nc_sid=4efc9f","92","40147482","¿No extrañan caminar por aquí? #TecCampusGDL","2016-06-03 16:54:29"
"1100","BGMhFBCJsy4","http://instagram.com/p/BGMhFBCJsy4","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13285324_1576239119336618_1225258846_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=UI4V-GMUgZYAX8BcXnc&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-xo0ZZ-DFZ4X7-vjcAyK9I6d6OXYA_fRGHIxBAKRdtGw&oe=62A60FB1&_nc_sid=4efc9f","84","40147482","@C7Jalisco en grabación de su programa “Diálogo Universitario”. 🎥#TecCampusGDL","2016-06-03 09:24:32"
"1101","BGKH942pswq","http://instagram.com/p/BGKH942pswq","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13329163_1570308079937303_145393048_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=rhesxWqFuqkAX8tA291&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8C69DhtbvW3dXB9vuNQWOO26FZ9WEmr1UmldF1qrTiKA&oe=62A62594&_nc_sid=4efc9f","55","40147482","La fortaleza que nos une. #TecCampusGDL","2016-06-02 11:06:38"
"1102","BGFC6puJs5o","http://instagram.com/p/BGFC6puJs5o","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13269429_1098585680202710_1789594157_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=NTfSqzUH7lQAX8QaBWf&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-Z7mSSqmFg2e-9BB9k9FhbWlhvDfj7gbnsfKiHkzYgOQ&oe=62A7807D&_nc_sid=4efc9f","86","40147482","Nuestra historia, nuestro futuro, nuestro campus. #TecCampusGDL","2016-05-31 11:46:18"
"1103","BGCb1jnJs4n","http://instagram.com/p/BGCb1jnJs4n","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13256817_1801998093419039_67741496_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=YlAYEPihFUwAX8vYQVE&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-1LpxyoWxJrKyDI0ljz2kH6yM3QwQsxc6hxfxhKucINQ&oe=62A206B6&_nc_sid=4efc9f","90","40147482","¡Bienvenidos al #Verano2016! ☀️📝 #TecCampusGDL #Summer #SchoolLife #University #Class #Students","2016-05-30 11:26:20"
"1104","BF_yAjAJsz-","http://instagram.com/p/BF_yAjAJsz-","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13266793_1577742209191208_1758961006_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=KQ50SmbCcmwAX_0xOmq&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9EuFcrIV34evIZXZJMu1Xh1kpjj5bmuvrBuprIXkE9Ug&oe=62A5E54D&_nc_sid=4efc9f","64","40147482","La mejor opción para moverte dentro del campus, ¡siempre! #TecCampusGDL","2016-05-29 10:42:21"
"1105","BF34JBUJs_t","http://instagram.com/p/BF34JBUJs_t","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13249649_269270813421605_1376838052_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=oubjJEHh3hQAX-B5KKQ&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-RbM5gaZ7-DKC42I4xfmB23fBPpaT710-8H5uDd7Xt_Q&oe=62A69090&_nc_sid=4efc9f","85","40147482","#RinconesTec que no dejan de asombrarnos.🍃✨ #Morning #TecCampusGDL #Sun #Nature #University #SchoolLife #Summer #Green #Trees","2016-05-26 09:02:01"
"1106","BFz6zkUFBc3","http://instagram.com/p/BFz6zkUFBc3","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13269333_950200621763449_295873435_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=P_d_4v_55GgAX-M1O5d&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-YJgibSNGSA_W9BZiS8-cz2j57aTI4417AKua37yLKBQ&oe=62A67B49&_nc_sid=4efc9f","12","298346284","Exchange friends, good friends. Estoy feliz de haber tenido grandes amigos como ustedes 👭👬💁 i will miss u guys 😘😙 you are the best 🙆🙆 #rommiestrip #tbt #exchage #friends #teccampusgdl #FNSM16 #alemania #finlandia #australia #suiza #mexico #usa","2016-05-24 20:08:20"
"1107","BFyvt0Rpswa","http://instagram.com/p/BFyvt0Rpswa","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13297981_1810910275804209_2037243788_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=QuqbmVk-2vwAX-84aiC&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8G6kZn0hP0Fmdcz4aMR7s8L44eUFx8Uo1BRFR6yvQmGA&oe=62A75D5D&_nc_sid=4efc9f","129","40147482","Una mañana de vacaciones en el #TecCampusGDL - - ""Once Tec, always Tec"". Nuestro profesor de cómputo y robótica, @Gilardo, nos comparte esta fotografía.","2016-05-24 09:12:11"
"1108","BFo15lzJszM","http://instagram.com/p/BFo15lzJszM","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13269574_1601049903539535_364601031_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=-HbdeJb-UUIAX8Uaff2&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT8VMvxoWP2qM7KvF6A0J5IA8l21U8Un-631n499jsA3zg&oe=62A76FB3&_nc_sid=4efc9f","70","40147482","Ser #EXATEC es ser un factor de cambio ¡Felicidades a todos los graduados! #GraduaciónTEC #TecCampusGDL","2016-05-20 12:53:49"
"1109","BFo0t7fJswD","http://instagram.com/p/BFo0t7fJswD","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13257113_884893658299728_1992319877_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=XCX9Y0BpKtwAX-GzIXw&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_FpM07PcXpF27UltuenIqWjU_83PdcpvncXNH74ydgPw&oe=62A7CFC8&_nc_sid=4efc9f","73","40147482","Así luce la mano de un #EXATEC #GraduaciónTEC #TecCampusGDL","2016-05-20 12:43:29"
"1110","BFozScJps8M","http://instagram.com/p/BFozScJps8M","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13256739_715236778618988_489075797_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=b-ut0fdnPpEAX_JDnyV&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-LfC4nI1cbUJ3QUn3gIJcHD2hRaF-Zd6S6g5Ao6uxjUA&oe=62A6340C&_nc_sid=4efc9f","52","40147482","Ya saben cómo llamarle ahora 🎓#EXATEC #TecCampusGdl #GraduaciónTEC","2016-05-20 12:31:00"
"1111","BFoyJRwJs4t","http://instagram.com/p/BFoyJRwJs4t","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13183452_1741456509403673_1645180872_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YXJa2jbfXzwAX_o9LjX&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9IlECdiJKae_Bsrge2TrmVDdrWyLt5ax0VVgIWhiIvWA&oe=62A6DAB7&_nc_sid=4efc9f","54","40147482","Amenizando con mariachi en vivo #GraduaciónTEC #TecCampusGdl #EXATEC","2016-05-20 12:21:01"
"1112","BFowfGLJsz_","http://instagram.com/p/BFowfGLJsz_","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13188063_1797622073802661_1153373066_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=fRu9eY2U5pIAX_opv72&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-_zxHsJZeI538K9izDluhFX87t51yyzbaBgD6KG0CG9g&oe=62A7A164&_nc_sid=4efc9f","52","40147482","Ser #EXATEC es... #GraduaciónTEC #TecCampusGdl","2016-05-20 12:06:31"
"1113","BFouwPaps-8","http://instagram.com/p/BFouwPaps-8","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/1172345_1285741291439574_214354204_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=G9CS3FbwYdYAX_12nca&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9C3hClhvQiFznzdiIEj3bsl5he0SqeXlc1tH8YcUDDOQ&oe=62A76A3C&_nc_sid=4efc9f","43","40147482","¡Sí protesto! #GraduaciónTEC #TecCampusGdl","2016-05-20 11:51:23"
"1114","BFourQKJs-x","http://instagram.com/p/BFourQKJs-x","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13108951_1720123958225957_1929614624_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gNxN2V4D-uYAX_pr20w&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9wYzR0SFBhUAtg8CdGIlSTX8OQx_KRXHpCt50SdxERCg&oe=62A22BF2&_nc_sid=4efc9f","43","40147482","Llenándonos del #RayoEmprendedor con palabras de nuestro Rector David Noel Ramírez Padilla⚡️⚡️⚡️#TecCampusGdl #GraduaciónTEC","2016-05-20 11:50:42"
"1115","BFos948ps6V","http://instagram.com/p/BFos948ps6V","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13248935_1103401093016738_644655986_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Ckv_qgclOxcAX9asMA2&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT_LimE-3jsjAESEWiekGQfJYFahot66sX47OcFhBmAs1w&oe=62A606B6&_nc_sid=4efc9f","39","40147482","""Un líder es aquél que es coherente con lo que dice y hace"". Palabras de aliento de nuestro Rector, David Noel Ramírez Padilla, a los graduados. #GraduaciónTEC #TecCampusGDL","2016-05-20 11:35:46"
"1116","BFoo2lops_G","http://instagram.com/p/BFoo2lops_G","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13167208_232863620422487_1296290724_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=0aBMwtLNId0AX_jyGJe&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9jDLBw8Vwnwa01JN9gJMdtL7KF8ms_tm5dFngQcm6sFw&oe=62A6D779&_nc_sid=4efc9f","63","40147482","Más de 400 alumnos reciben su título el día de hoy 🎉#GraduaciónTEC #TecCampusGdl","2016-05-20 10:59:49"
"1117","BFomrxWps6R","http://instagram.com/p/BFomrxWps6R","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13277607_476159692594457_348108085_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=9gEbskGNM2QAX93Q9K9&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9gjM1-ZBCGdBp48EeX8kGehP3RABwVPlYovo6r9EEKwQ&oe=62A5E637&_nc_sid=4efc9f","46","40147482","Finalizar un momento de tu vida es la oportunidad para comenzar nuevos retos y experiencias 🎓#GraduaciónTEC #TecCampusGdl","2016-05-20 10:40:52"
"1118","BFokYYKps06","http://instagram.com/p/BFokYYKps06","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13259513_1183574941675450_181238561_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=N6G1hFB_N2cAX-X-MPh&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9ArhN2xFCGY5nmj2y9xqoTJNBXRABnHhFLfR05TiP7GA&oe=62A6D5F0&_nc_sid=4efc9f","25","40147482","Contamos con la presencia del C.P. Mario Laborín Gómez #GraduaciónTEC #TecCampusGdl","2016-05-20 10:20:44"
"1119","BFojjULJsyo","http://instagram.com/p/BFojjULJsyo","https://instagram.fgdl2-2.fna.fbcdn.net/v/t51.2885-15/13167355_1727066057550161_711697790_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=KP9fR0t6dgYAX9hJQV-&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT-kp0PkeuYY3f1K-su3Q2tHcPd5s4X-Rcp-UjoG4NRnOw&oe=62A67302&_nc_sid=4efc9f","32","40147482","Abrimos la ceremonia con el coro y orquesta de nuestro campus interpretando de ""La Bella y la Bestia"" 🎤🎓 #GraduaciónTEC #TecCampusGdl","2016-05-20 10:13:30"
"1120","BFoixmIpswy","http://instagram.com/p/BFoixmIpswy","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/13108684_1694098870840788_1742808437_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=KTrlVJSk1nIAX_xtuw8&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT99bZsVlriVGi9Yd0SszD-r6IDHA8ltF_iGMDo2p2ez7A&oe=62A607DF&_nc_sid=4efc9f","28","40147482","Ha dado inicio nuestra ceremonia de graduación. #GraduaciónTEC #TecCampusGdl","2016-05-20 10:06:42"
"1121","BFof-ceJs5q","http://instagram.com/p/BFof-ceJs5q","https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/12724686_510984745769299_382117163_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=N6X63BFIWn4AX8CGyRe&edm=ABZsPhsBAAAA&ccb=7-5&oh=00_AT9Rhg_MtjpzmBCAJkVizfoC3zBK6MTUkTPT9QaOHjWEBA&oe=62A71467&_nc_sid=4efc9f","52","40147482","Los lugares del domo ya comienzan a ocuparse 🎓 #GraduaciónTEC #TecCampusGdl","2016-05-20 09:42:15"
