"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","S. Warner","","","","","","2.0","May 07, 2021","United States 🇺🇸","The acting was good, but the movie made it seem that if you live in a trailer or van, you have to pee in a bucket. Two words. TRUCK STOP I love Frances and small independent film, but geeze.","","Boring as hell.","","https://www.amazon.com/gp/profile/amzn1.account.AHNYYAMDN5SGHRIDHO6QDGJR5TTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=76&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/RNP0EQ7XWUZJ3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Summer","","Verified Purchase","","","","3.0","November 18, 2021","United States 🇺🇸","Frances McDormand is a great actress, but I could have used less McDormand and more story. I didn't learn as much as I thought I would about the nomad lifestyle.....no surprises here, except one short scene that is burned into my eyeballs. Skip this movie. Re-watch the Bourne flicks.","","Too Much Frances McDormand","","https://www.amazon.com/gp/profile/amzn1.account.AENI6OHSZVEVYHU7KCIWX2NQIUDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=9&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R1FGU9PXCE9UM3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","San Antonio Pete","","Verified Purchase","","","","5.0","May 01, 2021","United States 🇺🇸","I can understand the low reviews from the the people that do not have the age and experience to see this is the best movie ever made. I suspect they just see this as a horror movie. Sadly it is not zombies you have to look forward to. This is a superior presentation of what real life is for us senior widowed persons that don't desire to be a burden on our family. I lost my wife to a stroke 10 years ago. The love of my life. Miss her everyday. This movie shows me I not alone in Nomadland. I saw some inaccurate reviews about this being a liberal movie. Everyone was willing and able to work in it. Churches provided beds for those that wanted them. Food was available. This movie is a statement on freedom in the USA. And the great photography made the statement more beautiful. I cried during the movie. I am putting my wedding ring back on as I can now tell anyone that asks why, see the movie ""Nomadland"" for the answer. I hope you see Nomadland. I suspect that people who have not lost loved ones can not understand the pain we widowed persons live with. In any case ""I will see you down the road.","","This is an age 78 Widowed Person Review","98","https://www.amazon.com/gp/profile/amzn1.account.AECYPZC7LFAJMONW2B3ZGSWZ5SNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R1WTF9JVMQIG8Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Pay4Quality","","Verified Purchase","","","","1.0","May 03, 2021","United States","The Oscars are undeserved: The film is a combo of a documentary and a motion picture which appears quite boring. In fact, there is not acting at all so the best actress reward is puzzling.","","Boring","","https://www.amazon.com/gp/profile/amzn1.account.AG2WTOEAICNFFLJGOGPTK3YWWFTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=60&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R1N22PLULZEYHZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","HAL HALLIBURTON","","Verified Purchase","","","","1.0","May 30, 2021","United States","Wow- I paid 6 bucks to watch this thinking that an Oscar winning movie would be at least somewhat entertaining BUT gotta say this movie bored me and the wifey to death ! Sure , it does depict life as a Nomad however nothing special or entertaining about the way it goes about trying to do so . How this won best picture and best director puzzles the hell out of me ! The best Actress award I suppose could be considered deserving however overall Boring Boring Boring ! Did I say ""BORING"" ?","","OSCAR WINNING BEST PICTURE & BEST DIRECTOR ???","2","https://www.amazon.com/gp/profile/amzn1.account.AEFTK3AOGMJHTKDYD4MPWGQQRKXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=51&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R2QM7W0YUR4J5H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Sherry","","Verified Purchase","","","","5.0","February 26, 2022","United States","Thought this would very boring and yes it is slower but I found myself just enthralled. Very inspiring a d makes me want to do the same. I want to necome a nomad and live a simple real and inspiring life.","","Very inspiring","","https://www.amazon.com/gp/profile/amzn1.account.AHL33QGX2ZX4BM6LIKA5ZDHGNGJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R2JCK9PME46YE5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Irene Richardson","","Verified Purchase","","","","3.0","May 10, 2021","United States 🇺🇸","I was surprised how much I didn’t care for this movie. Not Frances, just the movie. Very dark, morose & negative. It got the better of my curiosity about Camperforce. Quite a lot to learn behind the scenes. My questions were answered about those they interviewed who couldn’t hang.","","Frances Played Her Part to a T—As Usual","","https://www.amazon.com/gp/profile/amzn1.account.AE3GCZKVDW75PZKLG5Q45L2MQHNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=23&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R1IB38BPTB4D7V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","J9","","Verified Purchase","","","","5.0","June 25, 2021","United States","Takes place in my state for much of the story. Great human interest movie.","","Interesting story","","https://www.amazon.com/gp/profile/amzn1.account.AGDAKH4SELXBVHNGPZCJYTLP2CAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=36&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R2WBANPPXSK1QA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Margaret Schafer","","Verified Purchase","","","","5.0","February 12, 2022","United States","I have watched this movie 2 x because it tells so much about our unseen groups.","","Great movie","","https://www.amazon.com/gp/profile/amzn1.account.AFPCTXY3N5MAIMJBQXED5HGAKYWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=12&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R34H62R8KK4XLH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Lois P. Schein","","Verified Purchase","","","","2.0","August 09, 2021","United States","Not so good","","Nomanland","","https://www.amazon.com/gp/profile/amzn1.account.AFEWJKFMULDU77L3X5VQELNFEPQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=55&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R1WTD6FAE5AMFJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","David A. von Rosenberg","","Verified Purchase","","","","3.0","May 23, 2021","United States 🇺🇸","We just rented Nomadland this evening and enjoyed the movie. However, the full running time for this release was supposed to include maybe 1/2 additional bonus content. Only the basic movie of 1 hour, 47 minutes ran -- no bonus content. How does one access the bonus content?","","Enjoyed the movie; where the heck is the bonus content?","","https://www.amazon.com/gp/profile/amzn1.account.AGX5OJBB6NE6Z6I3IRZQLNTB5VUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=21&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R2I5RCKWY85MU2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Andrea Robinson","","Verified Purchase","","","","5.0","September 10, 2021","United States","Got a lot of awards for a reason. Loved it!","","Great all the way around.","","https://www.amazon.com/gp/profile/amzn1.account.AFRWJMG3LCVILLY2HLLQFOHKHZAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=31&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R113OOBCBFTH7Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Loves the Wind","","Verified Purchase","","","","3.0","April 25, 2021","United States 🇺🇸","As someone that is getting close to retirement and wants to travel the country in a van, I found this movie a bit depressing. Of course, Fern was grieving the loss of her husband, home, town and job so that made a huge impact. I had different expectations - I thought we may see some beautiful views of the country but a lot shown was bad weather and no pretty vistas. Some parts were so dark that I couldn't see what was shown on the screen and even needed to increase the TV's brightness. I've done a lot of research on Van living - I don't plan on full time - but I sure hope to see some awesome views of the USA and also have some fun and laughs. Oh and I hope to not have to rely on getting work for income.","","A bit dark and depressing","33","https://www.amazon.com/gp/profile/amzn1.account.AFMRQL4STTCZVZXJYASKLKF2V55A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=8&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R3FYOVQYL56RP6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Alice","","Verified Purchase","","","","5.0","November 11, 2021","United States","Great story","","Excellent movie","","https://www.amazon.com/gp/profile/amzn1.account.AG7LPU3J5TWS3P36CJZPOI54CAQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=30&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R1SIXLI16LT7VX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Christopher","","","","","","2.0","June 27, 2021","United States 🇺🇸","Could have been an interesting documentary, boring as a movie.","","Boring Documentary Movie","","https://www.amazon.com/gp/profile/amzn1.account.AFGTGS7PCSEHIROEGK4XMHEMGBXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=76&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R1NO8BEE10FRKF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Regina Sibal","","Verified Purchase","","","","5.0","October 24, 2021","United States","Sad but well done","","Great undertaking","","https://www.amazon.com/gp/profile/amzn1.account.AEAN2T7C62MWIDS4I2JNUTZYF46A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=31&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R39LBKASWT0OL7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Gary E. Barrett","","Verified Purchase","","","","3.0","May 18, 2021","United States 🇺🇸","I didn't care for this film. There was no plot, no relatable characters, and it moved quite slowly. I don't understand why this film won awards. Frances McDormand spent a lot of time staring out into the desert, walking around the campsite, and looking at her stuff. It was almost like watching a camping documentary.","","Aimless, rambling, senseless.","","https://www.amazon.com/gp/profile/amzn1.account.AFBN2AJHWZYPMHWGZGT4O2CBSIHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=21&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R8L98209NNYME/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Big Spender","","Verified Purchase","","","","4.0","July 05, 2021","United States","it's a docudrama, you have to be the mood. no plot just characters, about freedom, it's evocative and etheREAL...","","crying, dying and going somewhere on an old bus...","","https://www.amazon.com/gp/profile/amzn1.account.AEHXPUAOFDKENZKPYSZBFOKPLFXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=12&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R2Q9Y0A4U32KOI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Mary A. Vermont","","Verified Purchase","","","","5.0","July 12, 2021","United States","Doesn’t really speak for all of us but I’m sure it does for park of population","","Some inside view","","https://www.amazon.com/gp/profile/amzn1.account.AHEJUDSAGEA4OBMQC44J7NKXMJ5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=83&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R361BTA7JKC3UH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Albert J. Mora","","Verified Purchase","","","","5.0","May 04, 2021","United States","Nomadland grabbed me so hard I never paused it to make my popcorn. Frances McDormand's character Fern IS stoicism: Live each moment undistracted by regret, judgment, self-pity, or false hope. Embrace. Possibly Meryl Streep, Kate Blanchet, or Katherine Hepburn could have moved me so deeply in this subtle, intelligent role. I can think of no one else. No doubt about it. Ms. McDormand is one of the greatest actors in history. McDormand, David Strathairn, and the extras, some of which play themselves, are as natural as a grain of sand. The music deliciously embellishes. The cinematography is sensational. I'm a retired 62-year old family man. I know Fern. Fern knows me. We love existence.","","Sad, Beautiful Celebration of Existing","6","https://www.amazon.com/gp/profile/amzn1.account.AG3CRTQFUMRG2XFTSN2RLQAVPI7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/RLIE6D2LQFQDQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","ampm247","","Verified Purchase","","","","4.0","April 30, 2021","United States 🇺🇸","we watched it last night, i also, earlier in the day, watched a one hour PBS special with the bopoks author, and another hour special about the director and film crew... which i am VERY glad i did because by the time i go to the movie i had a good understanding of what i was going to see... as well as a lot of backstory... this is a haunting film on many levels and for me personally, i think it will take a few days for me to put it into my own perspective and release any discomfort i had around it. i wish more had been told about ppl who choose this lifestyle and are happy about the choice, right from the beginning of that choice... not arriving at acceptance through so much struggle, pain and heartbreak...","","heartfelt and beautiful, though heartbreaking too","2","https://www.amazon.com/gp/profile/amzn1.account.AEX4VXVQMXB3LCSWLFKPCG7OQCDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R16W4EWD092GTR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","Amazon Customer","","Verified Purchase","","","","3.0","May 09, 2021","United States 🇺🇸","Underwhelming for an Oscar winner.","","Overrated or Underwhelming?","","https://www.amazon.com/gp/profile/amzn1.account.AHZIVEM24FD4W5TB4KGHTWP5PE4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=44&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R2PVPZTKFU6DBV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","patty","","Verified Purchase","","","","5.0","July 20, 2021","United States","Great movie. As usual Frances McDormabd was excellent","","Review of Nimadland","","https://www.amazon.com/gp/profile/amzn1.account.AG6EHADBBI7OMS3764WYF2WQUEIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=41&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R29V7FD6S86N4W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
"B095322ZW8","Nomadland (4K UHD)","4.3","866","concerned consumer","","Verified Purchase","","","","1.0","July 06, 2021","United States","did not like anything about it. the fact that Hollywood pumped it up shows how distorted the sickies are in Hollywood! incoherent, bad dialogue, scenes just mushed together. total waste of $5.99! Hard to follow what the ""acclaimed"" producer was attempting to convey. so bad I gave NO STARS rating!","","Awful waste of time!","1","https://www.amazon.com/gp/profile/amzn1.account.AETPTAONHV4WRZODXHK4JZD3A5WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B095322ZW8/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=54&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Frances McDormand","https://www.amazon.com/gp/customer-reviews/R6HBCR68YIR7X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095322ZW8","https://www.amazon.com/-/en/Frances-McDormand/dp/B095322ZW8/ref=sr_1_4?keywords=nomadland&qid=1664326384&qu=eyJxc2MiOiIyLjQ3IiwicXNhIjoiMi43MSIsInFzcCI6IjEuMjAifQ%3D%3D&sprefix=Nomadla%2Caps%2C285&sr=8-4"
